season,date,home_team,away_team,home_goals,away_goals,home_xg,away_xg,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_ppda,away_ppda,home_deep,away_deep,Result,home_points,away_points,home_rolling_goals_created,away_rolling_goals_created,home_rolling_goals_conceded,away_rolling_goals_conceded,home_rolling_xg_created,away_rolling_xg_created,home_rolling_xg_conceded,away_rolling_xg_conceded,home_rolling_ppda_created,away_rolling_ppda_created,home_rolling_ppda_conceded,away_rolling_ppda_conceded,home_rolling_winrate,away_rolling_winrate,home_rolling_xg_home_only,away_rolling_xg_away_only,home_rolling_goals_home_only,away_rolling_goals_away_only,points_diff,rolling_xG_diff,rolling_ppda_diff,rolling_goals_diff,rolling_winrate_diff,home_squad_value,away_squad_value,squad_value_ratio,squad_value_diff,target
2021/22,2021-12-12,Lille,Lyon,0,0,2.156,0.4221,14,13,2,2,13.875,9.963,3,2,D,24.0,23.0,1.6,1.4,1.2,1.8,1.576,1.7716999999999998,0.70746,2.15712,12.0855,8.57232,8.775780000000001,14.798059999999998,0.4,0.4,2.04174,1.3488,1.4,1.4,1.0,-0.19569999999999976,3.51318,0.20000000000000018,0.0,306880000.0,397700000.0,0.7716369122454111,-90820000.0,1
2021/22,2021-12-12,Rennes,Nice,1,2,1.6077,1.8035,21,8,8,3,8.55,25.1538,9,6,A,31.0,28.0,2.8,0.4,0.6,1.2,2.57602,1.18582,0.59036,1.2585000000000002,8.75848,12.692739999999999,18.75642,22.9069,0.8,0.2,2.20234,1.23246,2.0,1.4,3.0,1.3902,-3.9342599999999983,2.4,0.6000000000000001,305350000.0,266050000.0,1.1477165946250705,39300000.0,2
2021/22,2021-12-12,Metz,Lorient,4,1,1.1423,1.7068,4,18,3,6,12.5,6.7143,1,8,H,12.0,15.0,1.0,0.2,2.0,1.6,1.04738,0.65554,1.8053599999999999,1.2383799999999998,25.85336,18.92142,6.8381,11.31718,0.2,0.0,0.98392,0.8296000000000001,1.2,0.4,-3.0,0.39183999999999997,6.931939999999997,0.8,0.2,91050000.0,61300000.0,1.4853181076672104,29750000.0,0
2021/22,2021-12-12,Angers,Clermont Foot,0,1,1.5268,1.7067,13,16,3,3,11.0556,22.6,3,2,A,25.0,14.0,1.4,1.0,1.4,1.8,1.4838,0.9105399999999999,1.7232600000000002,0.96114,12.59042,13.08354,12.017339999999999,10.60128,0.4,0.0,1.39822,0.69564,1.2,0.8,11.0,0.5732600000000001,-0.49311999999999934,0.3999999999999999,0.4,89500000.0,55100000.0,1.6243194192377495,34400000.0,2
2021/22,2021-12-12,Troyes,Bordeaux,1,2,1.2692,1.1399,20,7,3,4,7.2727,16.1765,8,4,A,16.0,14.0,0.6,2.0,1.6,3.0,0.6571999999999999,1.9607199999999998,1.55788,2.02208,13.816579999999998,11.68126,10.52628,14.48108,0.2,0.0,1.35892,1.41568,1.2,1.8,2.0,-1.3035199999999998,2.1353199999999983,-1.4,0.2,73200000.0,116850000.0,0.6264441591784339,-43650000.0,2
2021/22,2021-12-12,Strasbourg,Marseille,0,2,1.7897,0.7089,11,8,3,3,15.5217,20.0,11,1,A,26.0,29.0,2.4,0.8,1.2,0.4,2.2104600000000003,1.52566,1.59202,0.79566,11.460339999999999,11.03928,11.863620000000001,29.985519999999998,0.4,0.6,2.35138,0.85646,3.2,0.6,-3.0,0.6848000000000003,0.4210599999999989,1.5999999999999999,-0.19999999999999996,120050000.0,284700000.0,0.4216719353705655,-164650000.0,2
2021/22,2021-12-12,Paris Saint Germain,Monaco,2,0,1.9029,0.8155,9,13,2,3,16.5294,7.6042,4,6,H,42.0,26.0,2.0,2.0,1.0,0.8,1.9702600000000001,1.7828199999999998,1.06528,1.00556,11.61952,6.4143799999999995,21.90684,16.233060000000002,0.6,0.4,2.05374,1.45868,1.8,1.2,16.0,0.18744000000000027,5.20514,0.0,0.19999999999999996,875150000.0,396000000.0,2.2099747474747473,479150000.0,0
2021/22,2021-12-22,Bordeaux,Lille,2,3,1.0092,1.2312,12,12,3,3,12.84,7.037,1,6,A,17.0,25.0,2.0,1.4,2.6,1.0,1.87356,1.65822,2.02794,0.56176,12.463220000000002,11.696860000000001,12.0587,8.30172,0.2,0.4,1.65122,1.5798999999999999,1.8,1.4,-8.0,0.21533999999999986,0.7663600000000006,0.6000000000000001,-0.2,116850000.0,306880000.0,0.3807677267987487,-190030000.0,2
2021/22,2021-12-22,Monaco,Rennes,2,1,1.6282,1.2949,11,16,3,6,11.0,13.2667,4,9,H,26.0,31.0,2.0,2.2,1.2,0.8,1.75114,2.10162,1.3187200000000001,0.76044,6.6041799999999995,8.26108,16.672279999999997,21.26954,0.4,0.6,1.656,2.15182,2.6,2.6,-5.0,-0.3504800000000001,-1.6569000000000003,-0.20000000000000018,-0.19999999999999996,396000000.0,305350000.0,1.296872441460619,90650000.0,0
2021/22,2021-12-22,Lorient,Paris Saint Germain,1,1,1.4767,2.1993,17,17,5,4,42.75,6.1765,5,9,D,15.0,45.0,0.2,1.8,2.0,0.6,0.76298,2.10286,0.9968599999999999,0.91324,11.56428,11.04848,11.912420000000001,20.974339999999998,0.0,0.6,0.9584400000000001,2.08322,0.6,1.4,-30.0,-1.3398800000000002,0.5158000000000005,-1.6,-0.6,61300000.0,875150000.0,0.07004513511969376,-813850000.0,1
2021/22,2021-12-22,Lyon,Metz,1,1,2.7902,0.3539,18,6,6,2,3.1176,13.6129,11,2,D,24.0,15.0,1.0,1.8,1.6,2.2,1.45024,1.00374,2.1623799999999997,1.81286,8.69084,21.335179999999998,14.89306,6.9809600000000005,0.2,0.4,2.2024999999999997,0.82402,1.8,0.8,9.0,0.4464999999999999,-12.644339999999998,-0.8,-0.2,397700000.0,91050000.0,4.3679297089511255,306650000.0,1
2021/22,2021-12-22,Marseille,Reims,1,1,1.7053,1.0569,14,7,5,2,8.4211,31.3636,8,1,D,32.0,22.0,1.0,1.4,0.4,0.8,1.41828,1.41604,1.00482,1.40732,11.839279999999999,12.50094,29.881520000000002,8.55208,0.6,0.6,1.54908,1.05046,1.2,1.2,10.0,0.0022400000000000198,-0.6616600000000012,-0.3999999999999999,0.0,284700000.0,149400000.0,1.9056224899598393,135300000.0,1
2021/22,2021-12-22,Nice,Lens,2,1,0.8662,1.7223,9,8,3,4,15.0909,17.0455,7,6,H,31.0,27.0,0.8,1.4,1.2,2.4,1.21928,1.11008,1.4516399999999998,1.796,15.870859999999999,14.24466,18.5092,17.05376,0.4,0.0,1.5710799999999998,1.2887,0.8,1.0,4.0,0.10919999999999996,1.626199999999999,-0.5999999999999999,0.4,266050000.0,154050000.0,1.727036676403765,112000000.0,0
2021/22,2021-12-22,Montpellier,Angers,4,1,0.9988,0.747,9,13,6,6,13.25,9.6296,2,4,H,28.0,25.0,1.6,1.2,0.8,1.4,1.05294,1.55904,1.54728,1.7156200000000001,17.553060000000002,12.33488,9.99252,13.3737,0.6,0.4,1.20628,1.3515599999999999,1.0,1.6,3.0,-0.5061,5.218180000000002,0.40000000000000013,0.19999999999999996,144600000.0,89500000.0,1.6156424581005586,55100000.0,0
2021/22,2021-12-22,Troyes,Brest,1,1,1.0592,0.6611,15,8,4,2,6.36,36.4,6,1,D,16.0,24.0,0.8,1.8,1.2,1.2,0.8035399999999999,1.56962,1.15224,1.44552,10.03112,25.63252,12.21452,9.004,0.2,0.8,1.36082,1.5253,1.2,1.6,-8.0,-0.7660800000000001,-15.6014,-1.0,-0.6000000000000001,73200000.0,103150000.0,0.7096461463887542,-29950000.0,1
2021/22,2021-12-22,Saint-Etienne,Nantes,0,1,1.0075,0.7913,13,8,6,3,10.7895,10.1852,6,1,A,12.0,25.0,0.4,1.2,2.2,1.4,0.62888,0.64748,2.4701,1.16656,12.3666,21.70006,13.008260000000002,11.705680000000001,0.2,0.4,1.47326,0.7524399999999999,1.4,0.8,-13.0,-0.01860000000000006,-9.33346,-0.7999999999999999,-0.2,105650000.0,112650000.0,0.9378606302707501,-7000000.0,2
2021/22,2022-01-07,Bordeaux,Marseille,0,1,0.4131,2.1562,6,18,2,6,17.8636,7.8621,2,8,A,17.0,33.0,1.8,1.2,2.6,0.6,1.53904,1.4254799999999999,2.00884,0.9441,13.352640000000003,12.3235,11.147580000000001,29.136059999999997,0.2,0.6,1.7183,0.8994,2.0,1.0,-16.0,0.1135600000000001,1.0291400000000035,0.6000000000000001,-0.39999999999999997,116850000.0,284700000.0,0.41043203371970494,-167850000.0,2
2021/22,2022-01-08,Lens,Rennes,1,0,0.58,0.3282,11,5,4,0,15.5294,18.35,7,4,H,27.0,31.0,1.6,2.0,2.0,1.2,1.11166,1.56128,1.6802599999999999,1.02634,15.749,9.472760000000001,15.1786,15.647320000000002,0.0,0.4,2.0661199999999997,2.05456,2.6,2.6,-4.0,-0.4496199999999999,6.27624,-0.3999999999999999,-0.4,154050000.0,305350000.0,0.5045030293106272,-151300000.0,0
2021/22,2022-01-09,Metz,Strasbourg,0,2,0.2706,3.7038,7,19,1,7,20.7059,24.5,1,9,A,16.0,26.0,1.4,2.0,1.8,1.2,0.8091800000000001,2.1835,1.8345399999999998,1.28124,21.739240000000002,13.11084,5.9259,13.57474,0.4,0.4,1.0601,1.38314,1.8,1.4,-10.0,-1.37432,8.628400000000003,-0.6000000000000001,0.0,91050000.0,120050000.0,0.7584339858392336,-29000000.0,2
2021/22,2022-01-09,Brest,Nice,0,3,1.6174,1.4495,26,9,10,4,8.0,29.25,4,1,A,25.0,34.0,1.2,0.8,1.4,1.2,1.4128599999999998,1.2690000000000001,1.31448,1.6401600000000003,28.01918,17.13228,8.37124,18.970940000000002,0.6,0.4,1.2615200000000002,0.9578599999999999,1.6,1.2,-9.0,0.14385999999999965,10.886899999999997,0.3999999999999999,0.19999999999999996,103150000.0,266050000.0,0.3877090772411201,-162900000.0,2
2021/22,2022-01-09,Lyon,Paris Saint Germain,1,1,1.036,1.1287,11,15,4,3,20.2105,6.6452,4,6,D,25.0,46.0,1.0,1.4,1.0,0.6,1.81766,2.28928,1.43722,1.00882,6.7967200000000005,9.7426,15.408240000000001,25.13304,0.2,0.4,2.26608,2.2435199999999997,1.4,1.6,-21.0,-0.47162000000000015,-2.945879999999999,-0.3999999999999999,-0.2,397700000.0,875150000.0,0.45443638233445693,-477450000.0,1
2021/22,2022-01-09,Clermont Foot,Reims,0,0,0.7629,0.8085,12,7,7,2,9.1364,6.8333,1,9,D,17.0,23.0,0.8,1.4,1.2,0.8,0.9911999999999999,1.37564,0.85526,1.34334,15.626620000000003,16.37366,10.0505,9.346639999999999,0.2,0.6,1.0083199999999999,1.2445599999999999,1.0,1.4,-6.0,-0.3844400000000001,-0.7470399999999984,-0.5999999999999999,-0.39999999999999997,55100000.0,149400000.0,0.3688085676037483,-94300000.0,1
2021/22,2022-01-09,Nantes,Monaco,0,0,0.365,0.6948,8,9,4,1,13.0833,7.3913,5,9,D,28.0,29.0,1.2,2.0,0.8,1.0,0.60598,1.8891199999999997,1.11462,1.14472,19.3458,7.4622399999999995,11.3224,17.10658,0.6,0.6,1.3310199999999999,1.26342,1.8,0.6,-1.0,-1.2831399999999997,11.883560000000001,-0.8,0.0,112650000.0,396000000.0,0.284469696969697,-283350000.0,1
2021/22,2022-01-14,Nice,Nantes,2,1,2.2769,0.3966,13,11,5,3,21.3846,12.8261,5,1,H,37.0,29.0,1.4,1.0,1.0,0.6,1.28898,0.6071799999999999,1.8583200000000002,0.95998,22.13228,19.6958,11.54594,11.31266,0.6,0.6,1.34504,0.65492,0.6,0.8,8.0,0.6818000000000001,2.436480000000003,0.3999999999999999,0.0,266050000.0,112650000.0,2.361739902352419,153400000.0,0
2021/22,2022-01-15,Saint-Etienne,Lens,1,2,0.9509,0.7469,13,14,4,4,14.5769,8.1481,1,8,A,12.0,30.0,0.2,1.4,2.4,1.6,0.58232,0.90716,2.39018,1.3455400000000002,12.36086,16.84842,12.13418,16.10574,0.0,0.2,1.1791,1.3950999999999998,1.2,1.2,-18.0,-0.32484,-4.48756,-1.2,-0.2,105650000.0,154050000.0,0.6858162934112301,-48400000.0,2
2021/22,2022-01-15,Paris Saint Germain,Brest,2,0,2.7095,0.7246,20,6,9,3,7.6071,40.5,16,0,H,47.0,25.0,1.0,0.8,0.6,1.8,1.82802,1.2831599999999999,1.02202,1.31294,10.03164,24.90154,25.39866,13.05602,0.2,0.4,1.91754,1.5944800000000001,1.8,1.6,22.0,0.5448600000000001,-14.869900000000001,0.19999999999999996,-0.2,875150000.0,103150000.0,8.48424624333495,772000000.0,0
2021/22,2022-01-16,Reims,Metz,0,1,0.6519,0.7134,14,17,2,5,5.5152,11.0,3,3,A,24.0,16.0,1.2,1.2,0.8,2.2,1.39582,0.75798,1.44192,2.3053800000000004,14.981699999999998,16.855420000000002,9.189919999999999,9.9759,0.4,0.2,1.22532,0.71576,1.0,0.6,8.0,0.6378400000000001,-1.873720000000004,0.0,0.2,149400000.0,91050000.0,1.6408566721581548,58350000.0,2
2021/22,2022-01-16,Monaco,Clermont Foot,4,0,4.2588,0.2489,20,6,10,1,8.4667,11.8636,13,1,H,30.0,18.0,1.8,0.6,0.8,0.8,1.7116399999999998,0.9878399999999999,1.0287,0.89344,7.29434,14.506540000000001,16.02324,9.6604,0.6,0.2,1.6362999999999999,0.8820399999999999,2.4,0.8,12.0,0.7237999999999999,-7.212200000000001,1.2000000000000002,0.39999999999999997,396000000.0,55100000.0,7.1869328493647915,340900000.0,0
2021/22,2022-01-16,Rennes,Bordeaux,6,0,4.0784,0.4126,19,5,11,1,6.3235,19.7143,11,2,H,31.0,17.0,1.6,1.6,1.4,2.4,1.42908,1.33022,1.0155399999999999,1.9868999999999999,11.3954,15.760140000000002,15.96272,8.00236,0.2,0.2,2.3482399999999997,1.38986,1.8,1.6,14.0,0.09885999999999995,-4.364740000000001,0.0,0.0,305350000.0,116850000.0,2.6131792896876336,188500000.0,0
2021/22,2022-01-16,Lorient,Angers,0,0,0.4806,0.5547,14,5,4,0,8.4545,13.0952,4,2,D,16.0,25.0,0.4,1.2,2.0,2.2,0.9741799999999999,1.4160199999999998,1.1442999999999999,1.83124,17.90822,11.37508,10.261999999999999,13.81764,0.0,0.2,1.13674,1.26918,0.6,1.6,-9.0,-0.4418399999999999,6.5331399999999995,-0.7999999999999999,-0.2,61300000.0,89500000.0,0.6849162011173184,-28200000.0,1
2021/22,2022-01-16,Troyes,Lyon,0,1,0.4853,3.0267,6,19,2,8,18.2,9.0645,3,19,A,17.0,26.0,1.0,1.0,1.2,1.2,0.7772,1.7891,1.0364,1.4586000000000001,8.392,9.36104,17.33088,13.6595,0.2,0.0,1.2882399999999998,1.1636,1.2,1.2,-9.0,-1.0118999999999998,-0.9690399999999997,0.0,0.2,73200000.0,397700000.0,0.1840583354287151,-324500000.0,2
2021/22,2022-01-16,Strasbourg,Montpellier,3,1,1.4597,1.0292,19,9,8,5,6.7692,14.75,11,5,H,29.0,31.0,2.2,2.4,1.0,0.6,2.51922,1.1929599999999998,1.08358,0.8973600000000002,17.12118,12.380840000000001,15.31592,10.47678,0.6,0.8,2.61018,1.03948,3.0,1.8,-2.0,1.32626,4.740339999999998,-0.19999999999999973,-0.20000000000000007,120050000.0,144600000.0,0.8302213001383126,-24550000.0,0
2021/22,2022-01-16,Marseille,Lille,1,1,1.6274,0.9669,22,5,6,4,4.4231,37.7143,18,1,D,36.0,28.0,1.2,1.6,0.6,1.0,1.62608,1.4714800000000001,0.9975400000000001,0.5759399999999999,11.804260000000001,10.88522,30.556780000000003,9.52778,0.6,0.6,1.5485,1.30894,0.6,1.6,8.0,0.15459999999999985,0.9190400000000007,-0.40000000000000013,0.0,284700000.0,306880000.0,0.9277241918665277,-22180000.0,1
2021/22,2022-01-19,Montpellier,Troyes,0,1,0.5751,0.5485,11,13,2,5,12.4545,15.619,4,6,A,31.0,17.0,2.6,1.0,1.0,1.2,1.1944399999999997,0.8450799999999999,0.95354,1.4111,12.25306,9.879999999999999,10.35284,17.05212,0.8,0.2,1.19462,0.65906,1.6,0.6,14.0,0.3493599999999998,2.3730600000000006,1.6,0.6000000000000001,144600000.0,73200000.0,1.9754098360655739,71400000.0,2
2021/22,2022-01-19,Lille,Lorient,3,1,1.5863,1.218,13,18,5,5,21.2,21.2105,5,5,H,29.0,17.0,1.6,0.4,1.0,1.6,1.37126,0.9435,0.8296199999999999,1.0574,16.940080000000002,16.80864,8.14574,11.133680000000002,0.6,0.0,1.76832,1.06396,1.0,0.4,12.0,0.4277599999999999,0.13144000000000133,1.2000000000000002,0.6,306880000.0,61300000.0,5.006199021207178,245580000.0,0
2021/22,2022-01-19,Clermont Foot,Strasbourg,0,2,0.3484,1.749,7,15,1,5,15.375,9.0541,0,7,A,18.0,32.0,0.6,2.6,1.4,1.0,0.9836200000000002,2.62214,1.60368,0.9729800000000001,14.895260000000002,14.775020000000001,8.59512,16.61976,0.2,0.8,0.8990199999999999,2.0651200000000003,0.8,1.6,-14.0,-1.6385199999999998,0.12024000000000079,-2.0,-0.6000000000000001,55100000.0,120050000.0,0.45897542690545606,-64950000.0,2
2021/22,2022-01-21,Lyon,Saint-Etienne,1,0,2.1901,0.243,11,4,4,1,5.4444,7.3696,4,1,H,29.0,12.0,1.0,0.2,0.8,2.2,1.82434,0.5785,1.34496,1.8525599999999998,9.75912,11.49976,14.5555,12.7238,0.2,0.0,2.30464,0.6058600000000001,1.4,0.6,17.0,1.24584,-1.7406400000000009,0.8,0.2,397700000.0,105650000.0,3.764316138192144,292050000.0,0
2021/22,2022-01-22,Brest,Lille,2,0,1.2939,1.375,9,17,3,5,17.25,9.1818,2,9,H,25.0,32.0,0.6,1.8,2.2,1.0,1.04968,1.5469000000000002,1.76348,0.9133199999999999,27.30154,17.98008,13.09282,11.12578,0.2,0.6,1.48338,1.3809,1.4,1.8,-7.0,-0.4972200000000002,9.321459999999998,-1.2000000000000002,-0.39999999999999997,103150000.0,306880000.0,0.33612486965589156,-203730000.0,0
2021/22,2022-01-22,Lens,Marseille,0,2,0.6181,1.3549,9,10,3,7,34.4,16.3158,4,13,A,33.0,37.0,1.4,1.2,1.4,0.8,0.9428599999999999,1.62412,1.17464,1.1561,16.60532,9.70316,15.06728,28.754179999999998,0.4,0.4,1.70932,1.21792,2.4,1.2,-4.0,-0.6812600000000001,6.9021599999999985,0.19999999999999996,0.0,154050000.0,284700000.0,0.541095890410959,-130650000.0,2
2021/22,2022-01-23,Bordeaux,Strasbourg,4,3,1.6539,1.4904,13,18,6,6,15.4706,6.1667,2,14,H,17.0,35.0,1.2,2.0,2.6,0.6,1.11514,2.2857000000000003,2.11634,0.74506,17.407760000000003,14.30584,6.987060000000001,17.399520000000003,0.2,0.8,1.4112200000000001,2.20974,1.4,2.0,-18.0,-1.1705600000000003,3.1019200000000033,-0.8,-0.6000000000000001,116850000.0,120050000.0,0.973344439816743,-3200000.0,0
2021/22,2022-01-23,Metz,Nice,0,2,0.2339,1.9467,8,7,1,6,13.7917,13.72,1,4,A,19.0,40.0,1.2,1.8,1.6,1.2,0.60558,1.5528600000000001,2.1533800000000003,1.6140599999999998,16.26376,21.4092,8.76466,12.42116,0.4,0.8,0.91952,1.1451,1.8,1.8,-21.0,-0.9472800000000001,-5.145439999999997,-0.6000000000000001,-0.4,91050000.0,266050000.0,0.3422289043412892,-175000000.0,2
2021/22,2022-01-23,Angers,Troyes,2,1,2.2972,1.6368,10,11,3,6,12.2917,9.1034,5,4,H,26.0,20.0,0.8,0.8,1.8,1.2,1.1266,0.7304200000000001,1.60686,1.43938,11.25126,10.928799999999999,13.502080000000001,16.83392,0.2,0.2,1.6095399999999997,0.43938,1.2,0.8,6.0,0.39618,0.3224600000000013,0.0,0.0,89500000.0,73200000.0,1.2226775956284153,16300000.0,0
2021/22,2022-01-23,Clermont Foot,Rennes,2,1,1.0984,2.4911,12,13,4,4,9.08,7.8636,3,10,H,18.0,34.0,0.2,2.6,1.4,1.0,0.6922200000000001,2.08486,1.8397999999999999,0.9564400000000001,14.01642,11.398040000000002,8.53322,16.70558,0.2,0.4,0.88806,1.4481600000000001,0.6,2.0,-16.0,-1.3926399999999999,2.6183799999999984,-2.4,-0.2,55100000.0,305350000.0,0.18044866546585886,-250250000.0,0
2021/22,2022-01-23,Nantes,Lorient,4,2,1.4026,2.0314,12,15,8,6,7.7308,10.72,6,6,H,29.0,17.0,1.2,0.6,0.8,1.8,0.65168,1.1003599999999998,1.08792,1.1503,12.91556,18.34164,12.603860000000001,13.298680000000001,0.6,0.0,1.0619399999999999,0.8890800000000001,1.4,0.4,12.0,-0.44867999999999975,-5.4260800000000025,0.6,0.6,112650000.0,61300000.0,1.8376835236541598,51350000.0,0
2021/22,2022-01-23,Montpellier,Monaco,3,2,2.2292,1.2425,15,17,7,7,16.4,8.0435,5,9,H,31.0,33.0,2.0,2.0,1.0,0.6,1.0270799999999998,1.8622999999999998,0.76816,0.8718800000000002,12.429680000000001,7.68768,10.684980000000001,15.648599999999998,0.6,0.6,0.9846599999999999,1.2993999999999999,1.4,0.6,-2.0,-0.8352200000000001,4.742000000000001,0.0,0.0,144600000.0,396000000.0,0.36515151515151517,-251400000.0,0
2021/22,2022-01-23,Paris Saint Germain,Reims,4,0,2.9534,0.3445,22,7,8,3,9.48,18.5,12,3,H,50.0,24.0,1.4,0.8,0.6,0.8,2.04634,1.3155,0.9754399999999999,1.0145,9.86306,13.34074,28.498659999999994,9.975100000000001,0.4,0.2,1.96144,1.1983599999999999,1.8,1.2,26.0,0.7308399999999999,-3.4776799999999994,0.5999999999999999,0.2,875150000.0,149400000.0,5.857764390896921,725750000.0,0
2021/22,2022-01-26,Angers,Saint-Etienne,0,1,0.3541,0.3524,7,8,4,5,11.64,10.8438,4,5,A,29.0,12.0,1.0,0.2,1.4,2.2,1.37944,0.53574,1.23312,1.9121799999999998,10.96224,11.48906,14.02276,8.112680000000001,0.4,0.0,1.50622,0.46826000000000007,1.0,0.4,17.0,0.8437,-0.5268200000000007,0.8,0.4,89500000.0,105650000.0,0.8471367723615713,-16150000.0,2
2021/22,2022-02-02,Lyon,Marseille,2,1,1.5519,1.122,12,9,4,1,12.0714,24.8125,3,1,H,32.0,40.0,0.8,1.4,0.4,0.4,1.89302,1.51054,0.87338,0.9689400000000001,9.559999999999999,11.404419999999998,11.94054,27.37264,0.4,0.6,2.1792399999999996,1.4205999999999999,1.2,1.4,-8.0,0.38247999999999993,-1.8444199999999995,-0.5999999999999999,-0.19999999999999996,397700000.0,284700000.0,1.3969090270460134,113000000.0,0
2021/22,2022-02-04,Marseille,Angers,5,2,2.3472,0.6869,18,4,8,2,7.1389,29.25,5,2,H,40.0,29.0,1.2,0.6,0.8,1.4,1.59316,1.09596,0.9213799999999999,1.03506,12.366919999999999,11.54242,26.68258,12.85034,0.4,0.2,1.6156,1.2451199999999998,0.8,1.2,11.0,0.49719999999999986,0.8244999999999987,0.6,0.2,284700000.0,89500000.0,3.1810055865921787,195200000.0,0
2021/22,2022-02-05,Saint-Etienne,Montpellier,3,1,2.1229,0.6984,27,3,8,2,13.8333,29.2,8,2,H,15.0,34.0,0.4,2.4,1.2,1.4,0.53464,1.30174,1.3599799999999997,0.93782,11.23174,14.2584,8.34068,10.07226,0.2,0.6,1.0685,1.0116399999999999,1.0,1.8,-19.0,-0.7670999999999999,-3.0266599999999997,-2.0,-0.39999999999999997,105650000.0,144600000.0,0.7306362378976486,-38950000.0,0
2021/22,2022-02-05,Monaco,Lyon,2,0,2.2897,1.3068,10,19,6,5,9.8857,6.6333,7,5,H,33.0,35.0,1.6,1.2,1.2,0.6,1.72796,2.11898,1.20818,0.6665800000000001,8.50114,9.98168,14.2286,14.128039999999999,0.4,0.6,2.06434,1.4854800000000001,2.6,1.0,-2.0,-0.39102000000000015,-1.4805400000000013,0.40000000000000013,-0.19999999999999996,396000000.0,397700000.0,0.9957254211717375,-1700000.0,0
2021/22,2022-02-06,Lorient,Lens,2,0,1.5701,0.3922,8,8,3,0,13.1786,5.1579,0,6,H,17.0,33.0,1.0,1.2,2.4,1.6,1.3827,0.9016,1.3770399999999998,0.98736,17.96986,17.199599999999997,12.1405,15.859019999999997,0.0,0.4,0.87612,1.1185399999999999,0.4,1.4,-16.0,0.4811000000000001,0.7702600000000039,-0.19999999999999996,-0.4,61300000.0,154050000.0,0.3979227523531321,-92750000.0,0
2021/22,2022-02-06,Troyes,Metz,0,0,0.4351,0.5668,9,6,2,0,31.0,12.5238,4,3,D,20.0,19.0,0.8,1.2,1.2,1.2,0.9998000000000001,0.5428200000000001,1.54,2.1598800000000002,11.31102,14.3221,17.27744,10.71342,0.2,0.4,1.02528,0.70042,0.8,0.6,1.0,0.45698000000000005,-3.0110800000000015,-0.3999999999999999,-0.2,73200000.0,91050000.0,0.8039538714991763,-17850000.0,1
2021/22,2022-02-06,Strasbourg,Nantes,1,0,1.3281,0.2618,13,10,3,2,11.12,14.1176,14,0,H,35.0,32.0,2.0,1.8,1.4,1.2,2.03852,0.87842,0.8022,1.37026,12.40234,11.757380000000001,17.2603,12.23208,0.6,0.6,2.3600199999999996,0.5629199999999999,2.6,1.0,3.0,1.1601000000000001,0.6449599999999993,0.19999999999999996,0.0,120050000.0,112650000.0,1.0656901908566356,7400000.0,0
2021/22,2022-02-06,Nice,Clermont Foot,0,1,0.6985,1.2993,7,14,3,5,17.0625,11.3333,2,3,A,43.0,21.0,2.2,0.6,0.6,1.4,1.66856,0.83306,1.11558,2.1668399999999997,20.919860000000003,13.611,12.042660000000001,8.654660000000002,1.0,0.4,1.4994200000000002,0.78464,0.8,0.6,22.0,0.8355,7.308860000000003,1.6,0.6,266050000.0,55100000.0,4.828493647912886,210950000.0,2
2021/22,2022-02-06,Reims,Bordeaux,5,0,2.0599,0.1206,16,6,7,0,20.4,16.4375,6,2,H,24.0,20.0,0.6,1.6,1.2,2.8,1.11586,0.92574,1.25088,2.0450799999999996,13.699560000000002,16.413,10.12328,6.9323999999999995,0.2,0.4,1.15136,1.3574199999999998,0.8,1.6,4.0,0.19012000000000007,-2.7134399999999985,-1.0,-0.2,149400000.0,116850000.0,1.2785622593068036,32550000.0,0
2021/22,2022-02-06,Rennes,Brest,2,0,2.7754,0.2207,19,5,8,1,10.3,19.8947,10,0,H,34.0,28.0,1.8,0.6,1.4,2.0,1.96006,0.9976800000000001,1.1045399999999999,1.65392,10.87076,22.490000000000002,16.0955,13.36728,0.2,0.2,2.89238,1.51108,2.8,1.4,6.0,0.9623799999999998,-11.619240000000001,1.2000000000000002,0.0,305350000.0,103150000.0,2.9602520601066407,202200000.0,0
2021/22,2022-02-06,Lille,Paris Saint Germain,1,5,0.8638,3.0381,10,18,5,7,11.4286,12.4,5,10,A,32.0,53.0,1.4,2.0,1.2,0.4,1.4630800000000002,2.1787599999999996,1.1141200000000002,0.8794599999999999,17.80162,9.28764,13.137319999999999,25.912940000000003,0.4,0.6,1.74986,2.05884,1.4,1.8,-21.0,-0.7156799999999994,8.51398,-0.6000000000000001,-0.19999999999999996,306880000.0,875150000.0,0.35065988687653543,-568270000.0,2
2021/22,2022-02-11,Paris Saint Germain,Rennes,1,0,0.7978,0.5897,12,13,1,1,7.6,24.9333,11,5,H,56.0,37.0,2.6,2.0,0.6,1.0,2.4057999999999997,2.1936,0.8891199999999999,0.78798,8.46176,11.220760000000002,26.677819999999997,15.04368,0.6,0.4,2.09018,1.6437000000000002,2.2,1.8,19.0,0.21219999999999972,-2.759000000000002,0.6000000000000001,0.19999999999999996,875150000.0,305350000.0,2.8660553463238907,569800000.0,0
